# number of edges, number of variables
2000	530
# edges
88	88	MAs
88	88	AMs
89	89	Mq
89	89	MAs
89	89	AMs
89	140	d
90	90	Mq
90	90	MAs
90	90	AMs
90	91	d
91	62	d
91	91	Mq
91	91	AMs
91	91	MAs
92	58	d
92	92	Mq
92	92	AMs
92	92	MAs
93	93	Mq
93	93	MAs
93	93	AMs
93	94	d
94	68	d
94	94	Mq
94	94	AMs
94	94	MAs
95	95	Mq
95	95	MAs
95	95	AMs
95	96	d
96	96	Mq
96	96	MAs
96	96	AMs
97	97	Mq
97	97	MAs
97	97	AMs
97	98	d
98	98	Mq
98	98	MAs
98	98	AMs
98	188	a
98	220	d
99	51	a
99	99	Mq
99	99	AMs
99	99	MAs
99	100	d
100	100	Mq
100	100	MAs
100	100	AMs
101	56	d
101	101	Mq
101	101	AMs
101	101	MAs
101	102	a
102	102	Mq
102	102	MAs
102	102	AMs
103	103	Mq
103	103	MAs
103	103	AMs
103	104	d
104	75	d
104	104	Mq
104	104	AMs
104	104	MAs
105	105	Mq
105	105	MAs
105	105	AMs
105	106	d
106	106	Mq
106	106	MAs
106	106	AMs
107	107	Mq
107	107	MAs
107	107	AMs
108	108	Mq
108	108	MAs
108	108	AMs
109	109	Mq
109	109	MAs
109	109	AMs
110	110	Mq
110	110	MAs
110	110	AMs
110	111	d
111	111	Mq
111	111	MAs
111	111	AMs
112	47	d
112	112	Mq
112	112	AMs
112	112	MAs
113	113	Mq
113	113	MAs
113	113	AMs
113	114	d
114	114	Mq
114	114	MAs
114	114	AMs
115	89	d
115	115	Mq
115	115	AMs
115	115	MAs
116	116	Mq
116	116	MAs
116	116	AMs
117	85	d
117	117	Mq
117	117	AMs
117	117	MAs
118	118	Mq
118	118	MAs
118	118	AMs
119	119	Mq
119	119	MAs
119	119	AMs
120	81	a
120	120	Mq
120	120	AMs
120	120	MAs
120	121	d
121	121	Mq
121	121	MAs
121	121	AMs
122	122	Mq
122	122	MAs
122	122	AMs
122	123	d
123	123	Mq
123	123	MAs
123	123	AMs
124	63	d
124	124	Mq
124	124	AMs
124	124	MAs
125	57	d
125	125	Mq
125	125	AMs
125	125	MAs
126	126	Mq
126	126	MAs
126	126	AMs
126	127	d
127	91	a
127	127	Mq
127	127	AMs
127	127	MAs
127	226	a
127	371	d
128	128	Mq
128	128	MAs
128	128	AMs
128	167	d
129	129	Mq
129	129	MAs
129	129	AMs
129	170	d
130	130	Mq
130	130	MAs
130	130	AMs
130	131	d
131	131	Mq
131	131	MAs
131	131	AMs
131	309	a
131	372	d
132	132	Mq
132	132	MAs
132	132	AMs
133	122	d
133	133	Mq
133	133	AMs
133	133	MAs
134	134	Mq
134	134	MAs
134	134	AMs
135	135	Mq
135	135	MAs
135	135	AMs
135	136	d
136	136	Mq
136	136	MAs
136	136	AMs
137	40	a
137	109	d
137	137	Mq
137	137	AMs
137	137	MAs
138	78	d
138	138	Mq
138	138	AMs
138	138	MAs
139	139	Mq
139	139	MAs
139	139	AMs
140	140	Mq
140	140	MAs
140	140	AMs
141	81	d
141	141	Mq
141	141	AMs
141	141	MAs
142	142	Mq
142	142	MAs
142	142	AMs
142	143	d
143	118	d
143	143	Mq
143	143	AMs
143	143	MAs
143	155	a
144	53	d
144	144	Mq
144	144	AMs
144	144	MAs
145	99	d
145	145	Mq
145	145	AMs
145	145	MAs
146	128	d
146	146	Mq
146	146	AMs
146	146	MAs
147	105	d
147	147	Mq
147	147	AMs
147	147	MAs
148	129	d
148	148	Mq
148	148	AMs
148	148	MAs
149	120	d
149	149	Mq
149	149	AMs
149	149	MAs
150	150	Mq
150	150	MAs
150	150	AMs
150	151	d
151	116	d
151	151	Mq
151	151	AMs
151	151	MAs
151	189	a
151	190	a
152	152	Mq
152	152	MAs
152	152	AMs
152	153	d
153	153	Mq
153	153	MAs
153	153	AMs
153	252	a
153	327	d
154	154	Mq
154	154	MAs
154	154	AMs
154	155	d
155	155	Mq
155	155	MAs
155	155	AMs
155	206	d
156	156	Mq
156	156	MAs
156	156	AMs
156	157	d
157	157	Mq
157	157	MAs
157	157	AMs
158	79	a
158	158	Mq
158	158	AMs
158	158	MAs
158	159	d
159	159	Mq
159	159	MAs
159	159	AMs
160	160	Mq
160	160	MAs
160	160	AMs
160	161	d
161	161	Mq
161	161	MAs
161	161	AMs
162	162	Mq
162	162	MAs
162	162	AMs
163	163	Mq
163	163	MAs
163	163	AMs
163	164	d
164	164	Mq
164	164	MAs
164	164	AMs
165	165	Mq
165	165	MAs
165	165	AMs
165	166	d
166	166	Mq
166	166	MAs
166	166	AMs
166	195	d
167	37	a
167	167	Mq
167	167	AMs
167	167	MAs
168	168	Mq
168	168	MAs
168	168	AMs
168	169	d
169	169	Mq
169	169	MAs
169	169	AMs
170	170	Mq
170	170	MAs
170	170	AMs
170	171	a
171	171	Mq
171	171	MAs
171	171	AMs
171	369	d
172	172	Mq
172	172	MAs
172	172	AMs
172	173	d
173	173	Mq
173	173	MAs
173	173	AMs
173	200	d
173	250	a
174	95	a
174	174	Mq
174	174	AMs
174	174	MAs
175	175	Mq
175	175	MAs
175	175	AMs
175	176	d
176	104	a
176	176	Mq
176	176	AMs
176	176	MAs
176	216	d
177	177	Mq
177	177	MAs
177	177	AMs
177	178	d
177	179	a
178	178	Mq
178	178	MAs
178	178	AMs
179	179	Mq
179	179	MAs
179	179	AMs
180	180	Mq
180	180	MAs
180	180	AMs
180	181	d
181	181	Mq
181	181	MAs
181	181	AMs
182	182	Mq
182	182	MAs
182	182	AMs
182	183	d
183	183	Mq
183	183	MAs
183	183	AMs
183	226	a
183	227	d
184	184	Mq
184	184	MAs
184	184	AMs
184	185	a
184	186	d
185	185	Mq
185	185	MAs
185	185	AMs
185	228	d
186	186	Mq
186	186	MAs
186	186	AMs
187	187	Mq
187	187	MAs
187	187	AMs
187	188	d
188	188	Mq
188	188	MAs
188	188	AMs
188	199	d
189	189	Mq
189	189	MAs
189	189	AMs
190	190	Mq
190	190	MAs
190	190	AMs
191	191	Mq
191	191	MAs
191	191	AMs
192	137	d
192	192	Mq
192	192	AMs
192	192	MAs
193	193	Mq
193	193	MAs
193	193	AMs
193	194	d
194	162	d
194	194	Mq
194	194	AMs
194	194	MAs
194	214	a
195	195	Mq
195	195	MAs
195	195	AMs
196	196	Mq
196	196	MAs
196	196	AMs
196	197	d
197	197	Mq
197	197	MAs
197	197	AMs
197	198	d
198	198	Mq
198	198	MAs
198	198	AMs
199	199	Mq
199	199	MAs
199	199	AMs
200	200	Mq
200	200	MAs
200	200	AMs
201	174	d
201	201	Mq
201	201	AMs
201	201	MAs
202	202	Mq
202	202	MAs
202	202	AMs
203	203	Mq
203	203	MAs
203	203	AMs
203	204	d
204	204	Mq
204	204	MAs
204	204	AMs
205	185	d
205	205	Mq
205	205	AMs
205	205	MAs
206	206	Mq
206	206	MAs
206	206	AMs
207	207	Mq
207	207	MAs
207	207	AMs
208	163	d
208	208	Mq
208	208	AMs
208	208	MAs
209	209	Mq
209	209	MAs
209	209	AMs
209	210	d
209	211	a
210	210	Mq
210	210	MAs
210	210	AMs
211	211	Mq
211	211	MAs
211	211	AMs
212	160	d
212	212	Mq
212	212	AMs
212	212	MAs
213	213	Mq
213	213	MAs
213	213	AMs
213	214	d
214	214	Mq
214	214	MAs
214	214	AMs
214	311	d
215	156	d
215	215	Mq
215	215	AMs
215	215	MAs
216	216	Mq
216	216	MAs
216	216	AMs
217	217	Mq
217	217	MAs
217	217	AMs
218	218	Mq
218	218	MAs
218	218	AMs
218	219	d
219	219	Mq
219	219	MAs
219	219	AMs
219	235	d
219	245	a
220	220	Mq
220	220	MAs
220	220	AMs
221	177	d
221	221	Mq
221	221	AMs
221	221	MAs
222	180	d
222	222	Mq
222	222	AMs
222	222	MAs
223	168	d
223	223	Mq
223	223	AMs
223	223	MAs
224	224	Mq
224	224	MAs
224	224	AMs
224	225	d
225	225	Mq
225	225	MAs
225	225	AMs
225	237	d
226	226	Mq
226	226	MAs
226	226	AMs
226	298	d
227	227	Mq
227	227	MAs
227	227	AMs
228	228	Mq
228	228	MAs
228	228	AMs
229	81	a
229	207	d
229	229	Mq
229	229	AMs
229	229	MAs
230	84	d
230	230	Mq
230	230	AMs
230	230	MAs
231	49	d
231	231	Mq
231	231	AMs
231	231	MAs
232	79	d
232	232	Mq
232	232	AMs
232	232	MAs
233	180	a
233	233	Mq
233	233	AMs
233	233	MAs
233	234	d
234	234	Mq
234	234	MAs
234	234	AMs
235	235	Mq
235	235	MAs
235	235	AMs
236	95	d
236	236	Mq
236	236	AMs
236	236	MAs
237	237	Mq
237	237	MAs
237	237	AMs
238	238	Mq
238	238	MAs
238	238	AMs
238	239	d
239	239	Mq
239	239	MAs
239	239	AMs
240	240	Mq
240	240	MAs
240	240	AMs
241	241	Mq
241	241	MAs
241	241	AMs
241	242	d
242	242	Mq
242	242	MAs
242	242	AMs
242	296	a
242	297	d
243	243	Mq
243	243	MAs
243	243	AMs
243	244	d
244	244	Mq
244	244	MAs
244	244	AMs
245	245	Mq
245	245	MAs
245	245	AMs
245	295	d
246	246	Mq
246	246	MAs
246	246	AMs
247	211	d
247	247	Mq
247	247	AMs
247	247	MAs
248	248	Mq
248	248	MAs
248	248	AMs
248	249	d
249	44	a
249	249	Mq
249	249	AMs
249	249	MAs
250	250	Mq
250	250	MAs
250	250	AMs
250	251	d
251	251	Mq
251	251	MAs
251	251	AMs
252	252	Mq
252	252	MAs
252	252	AMs
252	253	d
253	253	Mq
253	253	MAs
253	253	AMs
254	254	Mq
254	254	MAs
254	254	AMs
255	255	Mq
255	255	MAs
255	255	AMs
256	256	Mq
256	256	MAs
256	256	AMs
256	257	d
257	135	a
257	257	Mq
257	257	AMs
257	257	MAs
257	378	d
258	258	Mq
258	258	MAs
258	258	AMs
259	259	Mq
259	259	MAs
259	259	AMs
260	260	Mq
260	260	MAs
260	260	AMs
260	261	d
261	261	Mq
261	261	MAs
261	261	AMs
262	262	Mq
262	262	MAs
262	262	AMs
262	263	d
263	263	Mq
263	263	MAs
263	263	AMs
263	281	d
264	264	Mq
264	264	MAs
264	264	AMs
264	265	d
265	265	Mq
265	265	MAs
265	265	AMs
265	285	d
265	354	a
266	266	Mq
266	266	MAs
266	266	AMs
266	267	d
267	267	Mq
267	267	MAs
267	267	AMs
268	268	Mq
268	268	MAs
268	268	AMs
268	269	d
269	269	Mq
269	269	MAs
269	269	AMs
269	376	d
270	270	Mq
270	270	MAs
270	270	AMs
270	271	d
271	271	Mq
271	271	MAs
271	271	AMs
271	375	d
272	81	a
272	240	d
272	272	Mq
272	272	AMs
272	272	MAs
273	245	d
273	273	Mq
273	273	AMs
273	273	MAs
274	238	d
274	274	Mq
274	274	AMs
274	274	MAs
275	246	d
275	275	Mq
275	275	AMs
275	275	MAs
275	276	a
276	276	Mq
276	276	MAs
276	276	AMs
276	328	d
277	233	d
277	277	Mq
277	277	AMs
277	277	MAs
278	179	d
278	278	Mq
278	278	AMs
278	278	MAs
279	279	Mq
279	279	MAs
279	279	AMs
279	280	d
280	166	a
280	280	Mq
280	280	AMs
280	280	MAs
280	304	d
281	281	Mq
281	281	MAs
281	281	AMs
282	255	d
282	282	Mq
282	282	AMs
282	282	MAs
282	283	a
283	283	Mq
283	283	MAs
283	283	AMs
283	317	d
284	209	d
284	284	Mq
284	284	AMs
284	284	MAs
285	285	Mq
285	285	MAs
285	285	AMs
286	158	d
286	286	Mq
286	286	AMs
286	286	MAs
287	163	a
287	259	d
287	287	Mq
287	287	AMs
287	287	MAs
288	288	Mq
288	288	MAs
288	288	AMs
288	289	d
289	254	d
289	289	Mq
289	289	AMs
289	289	MAs
289	308	a
290	229	d
290	290	Mq
290	290	AMs
290	290	MAs
291	271	a
291	291	Mq
291	291	AMs
291	291	MAs
291	292	d
292	292	Mq
292	292	MAs
292	292	AMs
293	293	Mq
293	293	MAs
293	293	AMs
293	294	d
294	294	Mq
294	294	MAs
294	294	AMs
295	295	Mq
295	295	MAs
295	295	AMs
296	296	Mq
296	296	MAs
296	296	AMs
296	340	d
297	297	Mq
297	297	MAs
297	297	AMs
298	298	Mq
298	298	MAs
298	298	AMs
299	299	Mq
299	299	MAs
299	299	AMs
299	300	d
300	300	Mq
300	300	MAs
300	300	AMs
301	250	d
301	301	Mq
301	301	AMs
301	301	MAs
302	283	d
302	302	Mq
302	302	AMs
302	302	MAs
303	260	d
303	303	Mq
303	303	AMs
303	303	MAs
304	304	Mq
304	304	MAs
304	304	AMs
305	305	Mq
305	305	MAs
305	305	AMs
305	306	d
306	198	a
306	258	d
306	306	Mq
306	306	AMs
306	306	MAs
307	307	Mq
307	307	MAs
307	307	AMs
307	308	d
308	308	Mq
308	308	MAs
308	308	AMs
308	343	d
309	309	Mq
309	309	MAs
309	309	AMs
309	310	d
310	310	Mq
310	310	MAs
310	310	AMs
311	311	Mq
311	311	MAs
311	311	AMs
312	184	d
312	312	Mq
312	312	AMs
312	312	MAs
313	76	d
313	313	Mq
313	313	AMs
313	313	MAs
314	272	d
314	314	Mq
314	314	AMs
314	314	MAs
315	247	d
315	315	Mq
315	315	AMs
315	315	MAs
316	275	d
316	316	Mq
316	316	AMs
316	316	MAs
317	317	Mq
317	317	MAs
317	317	AMs
318	282	d
318	318	Mq
318	318	AMs
318	318	MAs
319	55	d
319	319	Mq
319	319	AMs
319	319	MAs
320	287	d
320	320	Mq
320	320	AMs
320	320	MAs
321	293	d
321	321	Mq
321	321	AMs
321	321	MAs
322	291	d
322	322	Mq
322	322	AMs
322	322	MAs
323	203	d
323	323	Mq
323	323	AMs
323	323	MAs
324	324	Mq
324	324	MAs
324	324	AMs
325	299	d
325	325	Mq
325	325	AMs
325	325	MAs
326	102	d
326	326	Mq
326	326	AMs
326	326	MAs
327	327	Mq
327	327	MAs
327	327	AMs
328	328	Mq
328	328	MAs
328	328	AMs
329	329	Mq
329	329	MAs
329	329	AMs
329	330	d
330	330	Mq
330	330	MAs
330	330	AMs
330	341	d
331	331	Mq
331	331	MAs
331	331	AMs
331	332	d
332	110	a
332	332	Mq
332	332	AMs
332	332	MAs
332	351	d
333	226	d
333	333	Mq
333	333	AMs
333	333	MAs
334	63	a
334	334	Mq
334	334	AMs
334	334	MAs
334	335	d
335	335	Mq
335	335	MAs
335	335	AMs
336	336	Mq
336	336	MAs
336	336	AMs
337	337	Mq
337	337	MAs
337	337	AMs
337	338	d
338	243	a
338	338	Mq
338	338	AMs
338	338	MAs
338	380	d
339	309	d
339	339	Mq
339	339	AMs
339	339	MAs
340	225	a
340	340	Mq
340	340	AMs
340	340	MAs
341	341	Mq
341	341	MAs
341	341	AMs
342	342	Mq
342	342	MAs
342	342	AMs
343	343	Mq
343	343	MAs
343	343	AMs
344	319	d
344	344	Mq
344	344	AMs
344	344	MAs
345	299	a
345	345	Mq
345	345	AMs
345	345	MAs
345	346	d
346	346	Mq
346	346	MAs
346	346	AMs
347	326	d
347	347	Mq
347	347	AMs
347	347	MAs
348	171	d
348	348	Mq
348	348	AMs
348	348	MAs
349	349	Mq
349	349	MAs
349	349	AMs
349	350	d
350	248	a
350	324	d
350	350	Mq
350	350	AMs
350	350	MAs
351	351	Mq
351	351	MAs
351	351	AMs
352	296	d
352	352	Mq
352	352	AMs
352	352	MAs
353	101	d
353	353	Mq
353	353	AMs
353	353	MAs
354	336	d
354	354	Mq
354	354	AMs
354	354	MAs
355	334	d
355	355	Mq
355	355	AMs
355	355	MAs
356	356	Mq
356	356	MAs
356	356	AMs
356	357	d
357	263	a
357	357	Mq
357	357	AMs
357	357	MAs
357	374	d
358	113	d
358	358	Mq
358	358	AMs
358	358	MAs
359	201	d
359	359	Mq
359	359	AMs
359	359	MAs
360	135	d
360	360	Mq
360	360	AMs
360	360	MAs
361	342	d
361	361	Mq
361	361	AMs
361	361	MAs
362	362	Mq
362	362	MAs
362	362	AMs
362	363	d
363	134	a
363	190	d
363	363	Mq
363	363	AMs
363	363	MAs
364	278	d
364	364	Mq
364	364	AMs
364	364	MAs
365	365	Mq
365	365	MAs
365	365	AMs
366	276	d
366	366	Mq
366	366	AMs
366	366	MAs
367	252	d
367	367	Mq
367	367	AMs
367	367	MAs
368	248	d
368	368	Mq
368	368	AMs
368	368	MAs
369	369	Mq
369	369	MAs
369	369	AMs
370	243	d
370	370	Mq
370	370	AMs
370	370	MAs
371	371	Mq
371	371	MAs
371	371	AMs
372	372	Mq
372	372	MAs
372	372	AMs
373	266	d
373	373	Mq
373	373	AMs
373	373	MAs
374	374	Mq
374	374	MAs
374	374	AMs
375	375	Mq
375	375	MAs
375	375	AMs
376	376	Mq
376	376	MAs
376	376	AMs
377	345	d
377	377	Mq
377	377	AMs
377	377	MAs
378	378	Mq
378	378	MAs
378	378	AMs
379	189	d
379	379	Mq
379	379	AMs
379	379	MAs
380	380	Mq
380	380	MAs
380	380	AMs
381	354	d
381	381	Mq
381	381	AMs
381	381	MAs
382	110	d
382	382	Mq
382	382	AMs
382	382	MAs
383	86	d
383	383	Mq
383	383	AMs
383	383	MAs
384	37	d
384	384	Mq
384	384	AMs
384	384	MAs
385	379	d
385	385	Mq
385	385	AMs
385	385	MAs
386	361	d
386	386	Mq
386	386	AMs
386	386	MAs
387	387	Mq
387	387	MAs
387	387	AMs
387	388	d
388	388	Mq
388	388	MAs
388	388	AMs
388	389	d
389	389	Mq
389	389	MAs
389	389	AMs
390	390	Mq
390	390	MAs
390	390	AMs
391	390	d
391	391	Mq
391	391	AMs
391	391	MAs
392	392	Mq
392	392	MAs
392	392	AMs
392	393	d
393	393	Mq
393	393	MAs
393	393	AMs
393	394	d
394	394	Mq
394	394	MAs
394	394	AMs
395	391	d
395	395	Mq
395	395	AMs
395	395	MAs
396	396	Mq
396	396	MAs
396	396	AMs
397	396	d
397	397	Mq
397	397	AMs
397	397	MAs
398	397	d
398	398	Mq
398	398	AMs
398	398	MAs
399	399	Mq
399	399	MAs
399	399	AMs
399	400	d
400	400	Mq
400	400	MAs
400	400	AMs
400	401	d
401	401	Mq
401	401	MAs
401	401	AMs
402	402	Mq
402	402	MAs
402	402	AMs
402	403	d
403	403	Mq
403	403	MAs
403	403	AMs
403	435	d
404	404	Mq
404	404	MAs
404	404	AMs
404	405	d
405	405	Mq
405	405	MAs
405	405	AMs
406	406	Mq
406	406	MAs
406	406	AMs
407	407	Mq
407	407	MAs
407	407	AMs
407	408	d
408	408	Mq
408	408	MAs
408	408	AMs
408	418	d
409	404	d
409	409	Mq
409	409	AMs
409	409	MAs
410	410	Mq
410	410	MAs
410	410	AMs
410	411	d
411	411	Mq
411	411	MAs
411	411	AMs
411	442	d
412	412	Mq
412	412	MAs
412	412	AMs
413	413	Mq
413	413	MAs
413	413	AMs
413	414	d
414	412	d
414	414	Mq
414	414	AMs
414	414	MAs
415	415	Mq
415	415	MAs
415	415	AMs
416	416	Mq
416	416	MAs
416	416	AMs
416	417	d
417	417	Mq
417	417	MAs
417	417	AMs
417	424	d
418	418	Mq
418	418	MAs
418	418	AMs
419	419	Mq
419	419	MAs
419	419	AMs
419	420	d
420	420	Mq
420	420	MAs
420	420	AMs
420	421	d
421	421	Mq
421	421	MAs
421	421	AMs
422	422	Mq
422	422	MAs
422	422	AMs
422	423	d
423	423	Mq
423	423	MAs
423	423	AMs
424	424	Mq
424	424	MAs
424	424	AMs
425	425	Mq
425	425	MAs
425	425	AMs
426	426	Mq
426	426	MAs
426	426	AMs
426	427	d
427	427	Mq
427	427	MAs
427	427	AMs
428	428	Mq
428	428	MAs
428	428	AMs
428	429	d
429	429	Mq
429	429	MAs
429	429	AMs
429	430	d
430	430	Mq
430	430	MAs
430	430	AMs
431	426	d
431	431	Mq
431	431	AMs
431	431	MAs
432	432	Mq
432	432	MAs
432	432	AMs
433	433	Mq
433	433	MAs
433	433	AMs
433	434	d
434	434	Mq
434	434	MAs
434	434	AMs
434	439	d
435	435	Mq
435	435	MAs
435	435	AMs
436	415	d
436	436	Mq
436	436	AMs
436	436	MAs
437	406	d
437	437	Mq
437	437	AMs
437	437	MAs
438	436	d
438	438	Mq
438	438	AMs
438	438	MAs
439	439	Mq
439	439	MAs
439	439	AMs
440	440	Mq
440	440	MAs
440	440	AMs
440	441	d
441	425	d
441	441	Mq
441	441	AMs
441	441	MAs
442	442	Mq
442	442	MAs
442	442	AMs
443	422	d
443	443	Mq
443	443	AMs
443	443	MAs
444	437	d
444	444	Mq
444	444	AMs
444	444	MAs
445	445	Mq
445	445	MAs
445	445	AMs
445	446	d
446	432	d
446	446	Mq
446	446	AMs
446	446	MAs
447	447	Mq
447	447	MAs
447	447	AMs
448	448	Mq
448	448	MAs
448	448	AMs
449	449	Mq
449	449	MAs
449	449	AMs
449	450	a
450	447	d
450	450	Mq
450	450	AMs
450	450	MAs
451	451	Mq
451	451	MAs
451	451	AMs
451	452	d
452	452	Mq
452	452	MAs
452	452	AMs
453	453	Mq
453	453	MAs
453	453	AMs
454	454	Mq
454	454	MAs
454	454	AMs
455	455	Mq
455	455	MAs
455	455	AMs
456	456	Mq
456	456	MAs
456	456	AMs
456	457	d
457	455	d
457	457	Mq
457	457	AMs
457	457	MAs
458	458	Mq
458	458	MAs
458	458	AMs
458	459	d
459	459	Mq
459	459	MAs
459	459	AMs
460	460	Mq
460	460	MAs
460	460	AMs
460	461	d
461	461	Mq
461	461	MAs
461	461	AMs
461	462	d
462	462	Mq
462	462	MAs
462	462	AMs
463	463	Mq
463	463	MAs
463	463	AMs
463	464	d
464	464	Mq
464	464	MAs
464	464	AMs
465	465	Mq
465	465	MAs
465	465	AMs
465	466	d
466	466	Mq
466	466	MAs
466	466	AMs
466	474	d
467	463	d
467	467	Mq
467	467	AMs
467	467	MAs
468	468	Mq
468	468	MAs
468	468	AMs
469	469	Mq
469	469	MAs
469	469	AMs
470	470	Mq
470	470	MAs
470	470	AMs
471	449	d
471	471	Mq
471	471	AMs
471	471	MAs
472	472	Mq
472	472	MAs
472	472	AMs
472	473	d
473	473	Mq
473	473	MAs
473	473	AMs
473	475	d
474	474	Mq
474	474	MAs
474	474	AMs
475	475	Mq
475	475	MAs
475	475	AMs
476	476	Mq
476	476	MAs
476	476	AMs
476	477	d
477	448	d
477	477	Mq
477	477	AMs
477	477	MAs
478	453	d
478	478	Mq
478	478	AMs
478	478	MAs
479	450	d
479	466	a
479	479	Mq
479	479	AMs
479	479	MAs
480	454	d
480	480	Mq
480	480	AMs
480	480	MAs
481	451	d
481	481	Mq
481	481	AMs
481	481	MAs
482	458	d
482	482	Mq
482	482	AMs
482	482	MAs
483	480	d
483	483	Mq
483	483	AMs
483	483	MAs
484	469	d
484	484	Mq
484	484	AMs
484	484	MAs
485	485	Mq
485	485	MAs
485	485	AMs
485	486	d
